0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115
-0.529554,-0.141741,0.403002,0.265964,0.319515,0.181696,0.542471,0.475519,-0.112366,0.533560,-0.534363,-0.718851,-0.219483,0.073422,-0.072251,0.108781,-0.809451,-1.156515,-0.573270,-0.642095,0.924344,0.422293,0.220708,0.458909,0.417983,0.723011,0.416777,0.735057,-0.734654,-0.741512,-0.002193,-0.001476,-0.510116,-0.356092,-0.465794,-0.838581,0.547619,-0.109853,-0.257359,-0.208722,-0.104309,0.356616,-0.548456,-0.315069,-0.475966,-0.453078,-0.573826,-0.671492,-0.438687,-0.465461,-0.426414,-0.333032,0.021029,-0.525339,-0.628876,-0.752774,-0.440598,-0.292697,-0.085967,0.524531,-0.187795,0.467282,-0.750188,-0.497011,-0.119676,-0.005446,-0.236216,-0.090749,0.108547,-0.125883,0.616081,0.823902,0.025628,0.395466,-1.049183,0.205292,0.211859,0.220903,-0.620906,-0.732225,-0.475170,-0.533007,-0.955276,-0.588168,-0.390105,-0.152359,-0.764662,0.238599,-0.203023,-0.353850,-0.685556,-0.794865,-0.544722,-0.765702,-0.653925,-0.010705,-0.269009,-0.759363,-0.709355,-0.817509,-0.718103,-0.923975,-0.512942,-0.881378,0.107808,-0.510555,-0.279090,-0.869883,0.707968,0.050100,-0.386906,-0.718915,-0.069550,-0.277073,0.007510,-0.379327
-0.549733,-0.368259,-0.002639,-0.042509,-0.482095,-0.419867,0.067165,-0.113881,-0.594319,-0.584120,-0.271165,-0.774380,-0.413670,-0.309136,-0.306564,-0.131499,-0.418133,-0.714903,-0.677567,-0.528552,0.270349,-0.067350,-0.198991,0.121357,-0.166281,0.482107,-0.509479,-0.094860,-0.410158,-0.503018,-0.390057,-0.349331,-0.454592,-0.458177,-0.475401,-0.681928,0.405515,-0.230835,-0.549055,-0.416561,-0.233689,0.123072,-0.700729,-0.475055,-0.683510,-0.784400,-0.857053,-0.853006,-0.690611,-0.694479,-0.730691,-0.557139,-0.570919,-0.773104,-0.925035,-1.006588,-0.284171,-0.178528,-0.309061,-0.040897,-0.249447,-0.445904,-0.627041,-0.163373,0.080558,-0.229307,-0.305620,-0.310769,-0.025761,0.133342,0.011938,0.173574,-0.129071,-0.106716,-0.381189,0.039958,0.072163,0.156434,-0.633552,-1.160563,-0.258768,-0.563618,-0.436940,-0.497469,-0.684712,-0.461060,-0.738635,0.234573,-0.495434,-0.538106,-0.989338,-0.895737,-0.736120,-1.040182,-0.247087,0.124374,-0.558880,-0.980644,-1.027582,-1.049541,-1.014517,-1.098916,-0.878700,-1.110787,-0.322989,-0.813695,-0.413434,-0.749284,0.480321,-0.523254,-0.523104,-0.830976,-0.665747,-0.798979,-0.641209,0.480980
-0.527952,-0.140074,0.101156,0.080387,0.303670,0.324979,0.144554,-0.038745,-0.030862,0.561034,-0.335680,-0.506395,0.008273,0.138810,0.249809,0.419082,-0.319642,-0.747428,-0.384529,-0.233145,1.011979,0.176912,0.096219,0.318979,0.540439,1.053012,0.724918,0.914284,-0.152651,-0.114438,0.253933,0.170924,-0.343752,-0.265426,-0.372707,-1.027534,0.365010,0.012095,-0.289866,-0.219499,-0.351783,0.010751,-0.660493,-0.306575,-0.486139,-0.528276,-0.649752,-0.558633,-0.363496,-0.731401,-0.603628,-0.524129,-0.295005,-0.885022,-0.574402,-0.669960,-0.263686,-0.096035,-0.066101,0.413936,-0.268506,-0.177962,-0.209841,-0.194923,-0.231394,-0.414970,-0.212463,-0.018317,0.165543,0.182078,0.333537,0.282347,0.023866,0.078239,-0.770597,-0.017349,-0.059189,-0.329055,-0.358684,-0.317186,-0.119137,-0.259704,-0.426461,0.041557,-0.390025,-0.315299,-0.499521,0.172978,-0.241456,-0.524030,-0.726159,-0.750559,-0.503678,-0.710513,-0.633081,0.059730,-0.229400,-0.431251,-0.526525,-0.658899,-0.678101,-1.015338,-0.456976,-1.057961,0.051219,-0.481032,-0.530454,-1.075870,-1.607012,-0.502151,-0.416193,-0.512903,-0.158857,-0.527724,-0.368808,1.039545
-0.401299,-0.133088,-0.077807,-0.206549,-0.850685,-0.625078,-0.160061,-0.264559,-0.547644,-0.952164,-0.360370,-0.820343,-0.699718,-0.591521,-0.476467,-0.288211,-0.501067,-0.457599,-0.241934,-0.124578,-0.055285,-0.067733,-0.265067,0.025437,-0.240170,0.152118,-0.849368,-0.240842,-0.432137,-0.458435,-0.442617,-0.267048,-0.189220,-0.236339,-0.233800,-0.514797,0.187098,-0.485123,-0.361883,-0.359851,-0.081736,0.198941,-1.188180,-0.926169,-0.559402,-0.312412,-0.875748,-0.840169,-0.402309,-0.609895,-0.775341,-0.825480,-0.719517,-0.836845,-0.753804,-0.758129,-0.168449,0.120100,-0.327107,0.054561,-0.049384,0.005754,-0.204703,-0.218602,-0.538381,-0.679755,-0.354308,-0.162191,0.210792,0.251049,-0.411489,-0.284375,-0.197771,-0.088683,-0.773458,0.047551,-0.318281,-0.291555,-0.117463,-0.301476,-0.283853,-0.165556,-0.680996,-0.378700,-0.790838,-0.587953,-0.496465,-0.123132,-0.664037,-0.709040,-1.184082,-1.051243,-0.957665,-1.105791,-1.195499,-0.448884,-0.594042,-0.921184,-0.936037,-1.036025,-1.127283,-1.237912,-0.950604,-1.163002,-0.590979,-0.983618,-0.174226,-0.828581,-0.507184,-0.297091,-0.665584,-1.020722,-0.823585,-0.648268,-0.431577,1.134413
-0.465820,-0.058477,0.231075,-0.012054,0.770532,0.442303,0.325399,0.321140,0.318142,0.948463,-0.056133,-0.280226,0.000509,0.258828,0.124461,0.505960,-0.062820,-0.467173,-0.279586,-0.068388,1.072983,0.191106,0.241022,0.466464,0.428159,0.738138,0.980641,1.122300,-0.135005,0.164958,0.379109,0.495301,-0.252299,-0.001532,-0.620451,-0.940912,0.852201,-0.029967,-0.246604,0.084074,-0.106932,0.094046,-0.414884,-0.366994,-0.443991,-0.369286,-0.542195,-0.366870,-0.269300,-0.577936,-0.472481,-0.406530,-0.088469,-0.712981,-0.399478,-0.429340,-0.210651,0.108358,-0.225715,0.197828,-0.139883,0.199287,-0.113644,0.176623,-0.045659,-0.501112,-0.175026,-0.131461,0.098078,0.159870,0.376683,0.586382,0.170973,0.673931,-0.492905,-0.465793,0.304851,-0.145143,0.261586,-1.415845,-0.059057,-0.193636,-0.324155,0.235261,-0.137122,0.120513,-0.760178,0.443700,-0.163635,-0.348993,-0.564667,-0.844339,-0.588111,-0.571167,-0.306392,0.681341,-0.086654,-0.369717,-0.524169,-0.600656,-0.691955,-0.803851,-0.423810,-0.832573,-0.093783,-0.511218,-0.923252,-1.396511,-0.789185,-0.175746,-0.562911,-0.560318,-0.085399,-0.139235,-0.335191,-0.160071
-0.360228,-0.256528,-0.330063,-0.264311,-0.978531,-0.777364,-0.100853,-0.295669,-0.595287,-1.260502,-0.432707,-0.908938,-0.582109,-0.594187,-0.264254,-0.284815,-0.200369,-0.445989,-0.288140,-0.270420,0.074214,-0.331738,-0.266877,-0.061039,-0.325364,-0.088693,-1.261091,-0.612134,-0.430404,-0.575719,-0.357032,-0.397555,-0.302260,-0.320392,-0.451438,-0.571207,0.592990,-0.423289,-0.204425,-0.314369,-0.202376,-0.622477,-0.668323,-0.454486,-0.612339,-0.711583,-0.710740,-0.736815,-0.573223,-0.646937,-0.810754,-0.638112,-0.739874,-0.767747,-0.795817,-0.695864,-0.202012,0.003102,-0.532370,-0.109956,-0.159868,-0.037542,-0.479591,-0.182708,-0.421565,-0.382433,-0.427011,-0.373707,0.100219,0.110621,-0.391674,-0.510792,-0.045952,0.162899,-0.243319,0.163318,0.040464,0.087038,0.332422,0.217243,-0.032565,0.022241,-0.184305,-0.180228,-0.503006,-0.352892,-0.399781,0.021692,-0.568060,-0.746278,-1.124462,-1.066137,-1.184420,-1.201337,-0.115405,0.151392,-0.498435,-0.485313,-1.009597,-0.950998,-1.119774,-1.265382,-0.898363,-1.280778,-0.618016,-1.003769,-0.048341,-0.575236,-1.074358,-0.764119,-0.577969,-1.053962,-0.792819,-1.170187,-0.645378,0.359407
-0.190841,0.325998,0.505338,0.527508,1.353198,1.060902,0.540079,0.618574,0.826665,1.453875,0.027238,-0.054851,0.226276,0.561967,0.554258,0.822555,-0.221191,-0.371008,-0.056596,0.120102,1.767171,0.677005,0.523944,0.749060,1.028769,1.332492,1.821829,2.003165,-0.134679,0.051215,0.745270,0.778595,0.050316,0.000070,-0.166546,-0.529150,0.988917,0.439118,-0.141331,0.404731,-0.136094,0.294414,0.104636,0.378750,-0.317571,-0.364508,-0.127977,-0.128171,-0.265499,-0.468326,-0.145650,-0.245505,0.339252,-0.222956,-0.294773,-0.211512,-0.053630,0.480263,-0.040236,0.489716,-0.034804,0.305800,0.226547,0.314913,0.125307,-0.055379,0.048398,0.316314,0.340516,0.618713,0.910553,1.011526,0.383049,0.828265,-0.552704,0.034717,0.718409,0.437265,-0.020441,-0.233268,0.271229,0.285568,-0.265518,0.673435,0.057252,0.284023,-0.520687,0.580594,0.251164,0.017034,-0.145684,-0.266082,-0.092515,-0.383961,-0.196413,0.070737,0.212209,-0.094528,-0.018974,-0.117278,-0.291819,-0.587061,0.102532,-0.554346,0.765674,-0.037210,-0.979684,-1.270405,-0.673671,-0.021454,0.081270,0.082326,0.553300,0.226478,0.382793,-0.189064
-0.214950,-0.733197,-0.951510,-1.024364,-2.900519,-2.586358,-0.854584,-1.143469,-1.614921,-3.980128,-0.761636,-1.434857,-1.525159,-1.508960,-1.337221,-1.521771,-0.673644,-0.954544,-0.493388,-0.690183,-1.886110,-0.558126,-1.115875,-0.729348,-1.593522,-0.969529,-3.820736,-3.172669,-0.879345,-1.617118,-1.625482,-1.280841,-0.660687,-0.597822,-0.945341,-1.084589,0.442248,-0.994528,-0.506038,-1.184066,-0.038833,-1.236306,-1.530143,-1.353582,-0.817043,-0.901040,-1.333540,-1.228957,-0.990443,-0.464900,-1.475598,-0.831078,-1.731470,-0.628830,-1.648596,-1.324621,-0.307924,-0.495914,-0.419627,-0.170998,-0.200853,-0.236912,-0.914291,-1.058497,-0.738089,-0.017948,-0.558319,-0.395230,0.148721,0.121021,-1.041695,-1.390323,-0.763566,-1.262032,-0.118217,-0.577936,-0.631482,-0.133105,-0.257105,-0.494190,-0.765040,-0.948545,-0.707182,-2.061714,-1.278011,-0.894588,-0.667601,-1.561688,-1.722563,-1.361151,-1.843997,-1.617825,-2.074065,-1.989939,-1.745483,-0.283624,-1.373931,-1.224845,-1.773811,-1.491354,-1.819930,-1.546501,-1.839450,-1.604560,-1.284595,-2.039975,0.217479,0.223920,0.934476,-0.469392,-0.639234,-1.273174,-1.997286,-2.433929,-2.077296,1.325041
-0.299976,-1.292225,-4.260557,-3.878401,-5.764462,-5.693067,-4.005653,-5.158966,-4.597103,-7.028893,-1.708253,-5.000639,-3.687220,-7.346013,-3.485898,-6.891113,-1.226400,-3.187095,-0.592401,-0.908629,-2.989198,-3.933879,-4.993448,-5.041103,-5.782290,-4.892288,-4.024573,-5.655864,-1.766357,-4.681199,-5.863023,-6.428309,-1.534997,-1.739237,-1.285427,-0.688373,-1.558673,-2.327961,-1.357154,-2.193301,-0.276362,-4.525681,-3.454899,-2.303793,-1.382527,-0.815660,-3.343779,-2.496145,-1.659876,-0.150655,-3.677988,-0.991135,-4.836457,-2.643787,-2.836941,-1.931849,-0.619644,-0.896703,-0.249829,0.097156,-0.230322,0.258132,-2.805121,-0.649411,-2.279718,0.230209,-0.576777,-0.244995,-0.377768,-0.125858,-4.641634,-6.143232,-2.352987,-5.669805,-1.869811,-4.589537,-1.231626,-1.321991,-1.105939,-2.349813,-2.178957,-2.530807,-1.044325,-5.737270,-3.581908,-2.076088,-0.514870,-5.353468,-3.649647,-2.269322,-3.716397,-3.107320,-3.173900,-3.108582,-2.085860,-0.248910,-3.428421,-2.322544,-4.031658,-3.307078,-2.596958,-2.095513,-3.217747,-2.614609,-3.031205,-3.338539,0.928568,0.682688,0.180481,-1.878590,-2.979989,-4.825884,-5.308846,-4.716486,-4.090146,-0.287488
-0.257902,-0.280546,0.966338,0.611404,1.989028,1.690673,0.954226,1.258862,1.370549,1.509172,-0.284166,1.165460,0.526798,1.552351,0.672253,1.265375,-0.768646,-0.150626,-0.292137,-0.218042,1.281230,0.863335,1.376238,1.398802,1.291365,1.239564,2.753156,2.349373,-0.237302,0.860131,1.842477,1.951394,-0.165044,0.063911,-0.568483,-0.773841,0.623166,-0.579923,-0.471242,-0.149815,0.379955,0.397800,0.608725,0.891896,-0.206680,-0.105872,0.078270,0.053499,0.061769,-0.483611,0.019547,-0.442172,0.727637,-0.514768,0.098834,-0.722038,-0.399618,-0.228868,-0.132362,0.677234,-0.361409,-0.283678,0.349152,-0.398069,-0.263395,-0.655459,-0.302384,-0.066159,-0.662697,-0.569522,1.241566,1.977950,0.303929,0.872290,-0.173381,0.511782,-0.039245,0.094742,0.003718,-0.659986,-0.246624,-0.347167,-0.083741,1.160309,0.191325,-0.716233,-0.445934,1.202872,0.622774,-0.675965,0.350450,-0.445202,0.389678,-0.293449,-0.489526,-0.595031,0.484733,-0.520878,0.501525,-0.096615,-0.123544,-0.618143,0.355667,-0.643784,1.325904,0.046308,-1.342977,-1.957993,0.013238,0.373988,0.219376,0.477901,1.197702,0.617644,0.634338,1.663101
-0.159047,-0.813179,-0.622620,-0.775943,-0.912669,-0.778690,-0.823411,-0.643972,-0.451378,-0.807457,-0.720756,-1.240905,-1.019906,-0.819088,-1.008221,-0.996038,-0.970550,-1.253258,-0.381702,-0.474145,-0.725377,-0.758439,-0.702585,-0.275621,-0.239198,-0.309682,-1.368442,-1.079951,-0.756121,-1.556451,-0.576637,-0.386740,-0.612278,-0.419898,-0.899377,-0.628852,-0.515493,-1.364095,-0.828130,-1.587299,-0.328693,-1.548885,-0.371403,-0.038750,0.002255,-0.184710,-0.719606,-0.525828,-0.258703,-0.159556,-0.792619,-0.344840,-1.091096,-0.633414,-0.940763,-1.388295,-0.393180,-0.975030,-0.412153,-0.410641,-0.217950,-0.205356,-0.581085,-0.407799,-0.523701,-0.443726,-0.454842,-0.437131,-0.646988,-0.565546,-1.128688,-0.854711,-0.578624,-1.312781,-0.681140,-1.340101,-0.772035,-0.896623,-0.731766,-1.194664,-1.078992,-1.487534,-0.876812,-1.631010,-0.993087,-1.214693,-0.479714,-1.805794,-1.119814,-1.352488,-0.772390,-0.989162,-0.762612,-0.972802,-0.716334,-0.617727,-0.677648,-0.727571,-0.870983,-0.679930,-0.670377,-0.962303,-0.716586,-0.834675,-0.651961,-0.728548,-0.575610,-1.272536,-1.957359,-0.784763,-0.344960,-0.445433,-0.702766,-0.908722,-0.254767,-0.254762
-0.264862,-0.477572,-0.147374,-0.474428,-0.071510,0.269995,-0.328931,0.003160,0.141867,0.288251,-0.533843,0.129380,-0.501516,0.035738,-0.693606,-0.159614,-0.990875,-0.776147,-0.292610,-0.326560,-0.222642,-0.034471,-0.365529,-0.131069,-0.298966,-0.364756,0.087006,0.333627,-0.614022,-0.461029,-0.347564,-0.090731,-0.518861,-0.171819,-0.722475,-0.899983,0.002250,-0.792735,-0.676838,-0.491172,0.282155,-0.176715,-0.072953,0.015065,-0.203010,-0.259994,-0.505252,-0.620184,-0.479682,-0.462368,-0.468257,-0.540033,-0.188049,-0.408375,-0.583050,-1.003902,-0.375017,-0.579708,-0.331351,-0.362162,-0.203557,-0.155750,-0.198393,-0.395269,-0.787208,-0.628851,-0.491077,-0.589905,-0.398557,-0.385814,-0.327035,0.548462,-0.532176,-0.356147,-0.558346,0.045453,-0.100813,-0.297925,-0.149382,-1.172833,-0.656259,-0.664328,-0.877523,-0.127551,-0.372983,-0.873169,-0.756664,0.088922,-0.095785,-0.587253,-0.356771,-0.712190,-0.171985,-0.677675,-1.007980,-0.384757,-0.368247,-0.438741,-0.225334,-0.364676,-0.354024,-0.952393,-0.168296,-0.717686,0.268819,-0.697183,-0.537078,-0.719713,-0.371027,-0.994249,-0.413548,-0.025246,0.155005,0.081836,0.510210,2.044076
-0.378188,-1.471464,-0.483871,-1.033952,0.000226,-0.451525,-0.351237,-0.700731,-0.370091,-0.392980,-0.724074,-1.435039,-0.551345,-1.192448,-0.934951,-0.982361,-1.202656,-1.770977,-0.855394,-1.297298,-0.418063,-0.694436,-0.627430,-0.442509,-0.497143,-0.044659,-0.145125,-0.242749,-1.007698,-1.696147,-0.648356,-0.562021,-0.887117,-0.682238,-0.231935,-0.504027,-0.359541,-0.612600,-0.750834,-0.889220,-0.511609,-1.158926,0.063059,0.377243,0.057168,-0.182628,-0.542539,-0.411846,0.058812,0.129099,-0.195415,-0.120917,-0.129957,-0.164667,-0.747132,-0.907481,-0.328948,-1.064826,-0.051532,-0.060036,0.472117,0.389387,-0.477757,-0.912961,-0.225051,-0.240414,-0.065641,-0.121407,-0.542620,-0.505572,-1.061411,-1.196974,-1.403817,-2.039289,-0.839288,-1.488559,-0.611886,-1.009715,-1.433290,-1.629897,-0.995710,-1.523651,-1.366556,-1.508043,-0.625741,-0.804192,-1.030268,-1.632382,-0.622795,-0.918457,-0.431319,-0.240286,-0.300447,-0.481119,0.093086,0.176147,-0.407584,-0.109242,-0.614506,-0.078583,-0.460745,-0.602833,-0.566455,-0.587522,-0.296114,-0.597618,-0.598568,-1.350080,-1.332394,-0.741122,-0.295910,-0.307071,0.294362,-0.473055,-0.008884,0.296574
-1.003653,-0.816474,-0.480276,-0.682820,-2.582099,-1.061141,-0.335776,-0.778670,-1.123759,-0.788654,-1.128717,-0.439006,-1.281075,-0.021991,-0.794640,-0.021300,-1.112630,-0.780799,-0.578960,-1.093970,-1.427743,-0.785645,-0.675612,-0.588471,-1.761396,-2.034222,-2.395990,-1.175175,-0.532362,-0.544925,-0.815397,-0.899042,-1.128595,-0.816731,-0.874519,-1.451199,-0.401427,-0.687357,-0.567732,-0.756502,-0.160759,0.454051,-1.223536,-1.087101,-1.222056,-1.018601,-1.659851,-1.847022,-1.208560,-1.243177,-1.316798,-1.405345,-1.593889,-1.451522,-1.312475,-1.655448,-1.179155,-0.900268,-0.731038,-0.712436,-0.685593,-0.797464,-1.612657,-1.328506,-1.655623,-1.257397,-0.821754,-1.135549,-0.595660,-0.841774,-0.592496,-0.506594,-0.345910,0.167940,-0.342366,0.765389,-0.950325,-1.000614,-1.243318,-0.640173,-1.302083,-1.016181,-0.620978,0.402817,-1.321642,-1.841164,-0.725541,1.517823,-0.564306,-1.193812,-1.549667,-1.755260,-1.406691,-1.549633,-0.939572,-0.828401,-1.483650,-1.973518,-1.565313,-1.935867,-0.994940,-1.816387,-1.080300,-1.973677,-0.943886,-1.008859,-0.734279,-0.641265,-0.835216,-1.583326,-1.608277,-1.857623,-2.194705,-1.665812,-0.473970,2.332052
-0.559106,-0.730248,-3.626939,-4.781935,-4.217395,-3.541222,-3.370856,-5.470036,-2.079148,-3.664474,-1.942046,-2.022133,-2.988906,-3.905322,-1.189377,-2.227143,-0.482153,-0.318928,-1.100522,-1.127226,-2.046254,-1.626776,-4.698681,-5.820458,-4.580685,-4.668008,-3.299718,-2.604542,-0.558691,-1.017319,-4.371329,-4.952076,-1.538140,-1.814573,-2.694814,-1.712459,-0.805729,-0.419920,-0.535348,-0.609822,0.089232,-0.082279,-3.905904,-4.037851,-4.244488,-4.124476,-2.821825,-2.795922,-4.341621,-4.501769,-4.335602,-4.220348,-4.052485,-3.503014,-1.966914,-0.951088,-0.959536,-0.369510,-2.672683,-1.142656,-2.669999,-0.550892,-3.069710,-0.712019,-4.483626,-2.659200,-2.446487,-2.971398,0.444833,-0.145856,-1.787167,-2.138988,-0.294563,-0.655777,0.115556,0.344240,0.159258,0.038762,-2.212510,0.411677,-1.517372,-0.039883,-0.433256,-0.032752,-2.259545,-1.880001,-0.288170,2.230266,-1.945523,-1.056375,-2.415011,-2.774850,-2.698486,-2.425359,-0.321886,0.119389,-1.915224,-1.524074,-2.342867,-2.689384,-1.712487,-2.428699,-1.924533,-2.310162,-1.757811,-2.012855,-0.325011,0.354370,0.170874,-0.099795,-1.598680,-3.364182,-3.269934,-2.899621,-2.652313,-2.395533
-1.830039,-1.790283,0.042126,-0.604662,0.413784,0.119270,0.016841,-0.229810,-0.112180,0.562393,-1.997533,-1.206444,-0.329424,-0.653561,-0.885565,-0.386668,-3.732855,-1.870384,-1.386811,-1.463140,0.126769,-1.420650,0.563068,0.153709,0.097973,0.253841,2.615625,0.925817,-2.462797,-1.311673,0.009689,0.314830,-2.548396,-2.489134,-2.162569,-2.828931,-2.856784,-2.870888,-3.200388,-1.762419,-1.092946,-1.060721,-2.318880,-1.717309,-1.652129,-1.592310,-2.418819,-2.737853,-1.564277,-1.512400,-2.246298,-1.742994,-2.822418,-1.729359,-2.836858,-2.169151,-2.404457,-1.795640,-1.698135,-1.004445,-2.300928,-2.226980,-3.464725,-2.275935,-2.911530,-2.003124,-1.827967,-2.385883,-1.533423,-1.530677,-1.724798,-0.450991,-2.169807,-1.483403,-2.128915,-1.778880,-3.327643,-2.809595,-2.790923,-2.352130,-3.899055,-2.230393,-1.677400,-0.401252,-3.211838,-2.616358,-1.139599,-0.230281,-3.701586,-2.169206,-2.524716,-1.728314,-2.235566,-1.445650,-4.060027,-3.054571,-3.612419,-2.775646,-2.578838,-2.288338,-1.809399,-2.213700,-2.236833,-2.168645,-1.865328,-2.132070,-0.442177,-0.945042,-0.300639,-3.190880,-3.142186,-2.468729,-2.294215,-2.212660,-2.147398,-0.851865
-0.643334,-0.801116,-1.338050,-1.239596,0.348389,-0.163098,-0.968082,-1.307291,-0.261634,0.380111,0.099634,-0.404313,-0.092835,-0.595804,0.258373,-0.682614,0.171086,-0.032537,-0.637107,-0.827845,1.120878,0.474365,-1.560806,-1.585643,-0.691379,-0.099272,1.650443,1.270348,-0.004882,-0.070211,-1.162615,-0.893874,-0.654791,-0.770512,-1.138375,-1.058782,-1.413929,-0.849022,0.215343,0.302948,-0.364517,0.067367,-0.592335,-0.544233,-0.999866,-0.829075,-0.453862,-0.692602,-0.917174,-1.270846,-0.524408,-1.414402,-0.275048,-0.980221,0.015298,-0.010993,-0.563572,-0.810894,-1.228186,-1.708441,-0.216632,-1.353899,0.107076,-0.658172,-0.548754,-1.452498,-1.313804,-1.450324,-0.998498,-0.976654,0.416542,-0.287604,0.101053,-0.277503,-0.048686,-0.497649,-0.013350,-0.258699,1.306798,-0.053787,0.411448,-0.841002,1.077188,-0.085815,0.127776,-0.987638,0.558790,0.721404,0.693986,0.198199,0.036060,-0.397318,0.099011,-0.132312,1.324072,0.958360,0.731774,0.089647,-0.046246,-0.466223,-0.055984,0.253357,0.280985,0.298031,0.709453,0.628555,0.443414,0.768390,3.140855,1.906983,0.002859,0.006476,-0.020681,0.233904,-0.089043,-0.152304
-0.112969,-0.188385,-0.112898,-0.352411,0.373981,0.118489,-0.158627,-0.211888,0.173298,0.465369,-0.452208,-0.290884,-0.281318,-0.691682,-0.578825,-0.656287,-0.305639,-0.339283,-0.448962,-0.312327,-0.571669,-0.086697,-0.335290,-0.117703,-0.371428,-0.173226,0.482455,-0.060830,-0.410455,-0.346165,-0.345234,0.074937,-0.335543,-0.283627,-0.140635,0.098406,-0.561854,-0.313210,-0.399357,-0.714895,-0.570650,-0.411638,0.207748,0.024772,-0.137346,-0.081232,-0.157430,-0.123767,0.089804,0.181762,0.270267,0.124697,0.330091,0.115079,-0.345867,-0.556462,-0.026278,-0.125876,-0.034150,-0.109526,0.145382,0.756150,0.140443,0.261661,0.082033,0.181184,-0.129533,-0.179503,-0.769229,-0.826483,-0.139091,0.312886,-0.855726,-0.558998,-0.138946,0.163645,-0.013651,-0.067573,0.043858,0.383946,-0.013548,-0.087679,-0.186476,-0.050766,-0.095899,-0.200676,-0.050377,-0.369888,-0.172196,-0.262221,0.211996,0.345363,0.442888,0.265710,0.294639,-0.091523,-0.150575,-0.012617,0.102257,0.216459,0.131082,0.084503,0.068198,0.367870,0.174386,0.145610,-0.064828,0.059780,-1.048674,-0.889318,-0.389286,0.431292,0.131453,0.312225,0.339578,0.863996
-1.681381,-1.193488,-1.404755,-1.162566,-1.441158,-0.952867,-1.617170,-1.684521,-0.957256,-0.968720,-1.564556,-1.583354,-1.440017,-1.863961,-1.494328,-1.456731,-1.494392,-1.500411,-1.547703,-1.330446,-1.215789,-0.732517,-1.607992,-1.438436,-1.131460,-1.482830,-1.143142,-1.031213,-1.261037,-1.783884,-1.151848,-1.437556,-1.976132,-1.797547,-1.672994,-1.453497,-1.292265,-1.166302,-0.666773,-1.244305,-0.956099,-1.161170,-1.630419,-2.037694,-1.435178,-1.510918,-1.604275,-1.788252,-1.315020,-1.116765,-1.129916,-1.073787,-1.132627,-1.128989,-0.961903,-1.714931,-1.875384,-1.459488,-1.639362,-1.506280,-1.694514,-1.800111,-1.813093,-2.122205,-1.671240,-1.250068,-1.565186,-1.789730,-1.684159,-1.658765,-1.157383,-1.224894,-2.169864,-2.051105,-0.717302,-1.954761,-2.077748,-1.956566,-0.745104,-0.544079,-1.396496,-2.168856,-0.357874,-0.688389,-1.163428,-1.947551,-0.072652,-0.867732,-0.645953,-0.971826,-0.569054,-0.528231,-0.220859,-0.452952,0.231722,0.120256,-0.736654,-1.094583,-0.883130,-1.312409,-0.068264,-0.255207,-0.237419,-0.358317,-0.251619,-0.466909,-0.213811,0.113823,-1.836457,-0.940388,-1.472476,-1.000919,-1.133040,-1.221734,-1.216817,-0.374839
-1.522589,-1.503898,-1.037781,-1.218105,-0.444378,-0.763527,-1.384356,-1.330150,-1.095579,-0.755586,-1.548022,-2.277056,-1.157727,-1.446125,-1.172211,-1.552021,-1.844175,-2.396914,-1.903002,-1.909292,-0.756264,-1.050583,-1.357199,-0.889024,-0.724593,-0.394477,0.344285,-0.041901,-1.354647,-1.965130,-1.151984,-1.230462,-1.931120,-1.627247,-1.665305,-1.749063,-1.187645,-0.827924,-0.946273,-1.526733,-0.990528,-1.234588,-1.027540,-0.886706,-1.065833,-1.036086,-1.340769,-1.179487,-0.905440,-0.920628,-0.898559,-1.138870,-0.760288,-1.427361,-1.255842,-2.034800,-1.462253,-1.381915,-1.257840,-0.889774,-0.922504,-1.089848,-1.610006,-1.824731,-1.003523,-1.389889,-1.096665,-1.028452,-0.639842,-0.999022,-1.930574,-1.892617,-1.659232,-2.168518,-1.153316,-1.808973,-1.437152,-1.874674,-2.150702,-2.639578,-1.366086,-2.207072,-1.850401,-1.386042,-0.964560,-1.616027,-1.331323,-0.967431,-1.056498,-1.903060,-0.903839,-1.112101,-0.712254,-1.056803,-0.674216,-0.970989,-0.955805,-1.592764,-1.119980,-1.312185,-0.833620,-1.352875,-0.834585,-1.370122,-0.337481,-1.321251,-1.171867,-1.857979,0.430111,-1.446855,-1.536624,-1.218595,-0.401291,-1.310522,-0.431473,1.867923
